flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_real,ACCy_real,ACCz_real,ACCx_world,ACCy_world,ACCz_world,GRAx,GRAy,GRAz,ACCx_raw,ACCy_raw,ACCz_raw,GYRx_raw,GYRy_raw,GYRz_raw
2879.0,2767.0,2813.0,3067.0,2995.0,0.923035,0.093628,-0.372803,-0.013672,-1.0,-6.0,5.0,5763.0,2867.0,6579.0,146.0,1367.0,808.0,-513.0,1197.0,919.0,0.68566,0.183037,0.704432,12126.0,6502.0,13078.0,-21.0,-126.0,128.0
2869.0,2768.0,2811.0,3071.0,3003.0,0.922852,0.092529,-0.373657,-0.013733,-13.0,-8.0,6.0,5845.0,2617.0,6342.0,216.0,1133.0,577.0,-293.0,1000.0,759.0,0.687119,0.181044,0.703662,12310.0,3258.0,11014.0,-290.0,-181.0,159.0
2863.0,2775.0,2821.0,3071.0,3007.0,0.921997,0.090149,-0.376343,-0.012878,-5.0,-8.0,6.0,6139.0,2048.0,5880.0,472.0,606.0,141.0,213.0,530.0,531.0,0.691652,0.175927,0.700484,12876.0,2990.0,10574.0,-99.0,-165.0,152.0
2866.0,2771.0,2821.0,3071.0,2993.0,0.921631,0.089417,-0.37738,-0.012573,-6.0,-6.0,4.0,6134.0,1882.0,5664.0,453.0,454.0,-63.0,347.0,415.0,349.0,0.693362,0.174308,0.69915,12124.0,2810.0,10052.0,-117.0,-119.0,110.0
2871.0,2775.0,2815.0,3071.0,2999.0,0.921204,0.086731,-0.379089,-0.012451,-15.0,-5.0,5.0,6040.0,1657.0,5414.0,336.0,270.0,-300.0,437.0,281.0,70.0,0.696277,0.169234,0.69754,11672.0,2868.0,10270.0,-321.0,-101.0,120.0
2866.0,2771.0,2830.0,3071.0,3003.0,0.921082,0.084534,-0.379883,-0.012695,-19.0,-6.0,5.0,5882.0,1601.0,5318.0,166.0,246.0,-392.0,383.0,285.0,-116.0,0.69766,0.16537,0.697096,10600.0,2840.0,9992.0,-426.0,-136.0,130.0
2875.0,2769.0,2801.0,3095.0,3003.0,0.920227,0.078125,-0.383301,-0.013123,-26.0,-22.0,13.0,5379.0,1157.0,5097.0,-383.0,-103.0,-587.0,148.0,8.0,-692.0,0.703397,0.153845,0.693967,9228.0,636.0,9562.0,-594.0,-492.0,304.0
2871.0,2768.0,2823.0,3071.0,3003.0,0.919128,0.074097,-0.386658,-0.012451,-26.0,-32.0,19.0,5266.0,1040.0,5080.0,-541.0,-154.0,-572.0,33.0,-36.0,-800.0,0.708931,0.145837,0.689958,10452.0,1750.0,10382.0,-583.0,-729.0,447.0
2869.0,2773.0,2826.0,3095.0,2999.0,0.917053,0.066223,-0.392944,-0.011841,-29.0,-17.0,10.0,6411.0,1100.0,5871.0,519.0,28.0,281.0,154.0,-42.0,568.0,0.719133,0.130766,0.682336,17722.0,1892.0,14914.0,-664.0,-388.0,249.0
2867.0,2773.0,2831.0,3099.0,3007.0,0.917175,0.062683,-0.39325,-0.012573,-26.0,7.0,1.0,7263.0,908.0,6245.0,1366.0,-114.0,651.0,475.0,-280.0,1413.0,0.719781,0.124872,0.682794,19592.0,366.0,14264.0,-592.0,174.0,23.0
2878.0,2782.0,2839.0,3099.0,3007.0,0.920654,0.060547,-0.385315,-0.014832,-3.0,60.0,-18.0,8521.0,760.0,6598.0,2723.0,-246.0,898.0,1279.0,-535.0,2521.0,0.707688,0.122915,0.695691,19092.0,2550.0,13578.0,-50.0,1392.0,-411.0
2875.0,2787.0,2843.0,3095.0,3007.0,0.923828,0.061951,-0.377319,-0.017273,-2.0,78.0,-30.0,7951.0,1054.0,6115.0,2257.0,9.0,318.0,1390.0,-200.0,1794.0,0.695016,0.127498,0.707549,10862.0,3752.0,8024.0,-33.0,1801.0,-669.0
2879.0,2800.0,2871.0,3121.0,3023.0,0.928955,0.064453,-0.363525,-0.02655,-12.0,33.0,-46.0,4494.0,833.0,3895.0,-1010.0,-306.0,-2063.0,658.0,1.0,-2221.0,0.671975,0.139052,0.727358,-2020.0,120.0,2224.0,-274.0,756.0,-1032.0
2882.0,2799.0,2877.0,3127.0,3031.0,0.929016,0.064636,-0.362854,-0.032227,-18.0,-16.0,-43.0,3443.0,703.0,3672.0,-2045.0,-472.0,-2293.0,47.0,-26.0,-3107.0,0.670028,0.143483,0.728269,1956.0,474.0,7130.0,-393.0,-354.0,-967.0
2895.0,2815.0,2891.0,3127.0,3039.0,0.924011,0.063416,-0.374634,-0.041931,-7.0,-72.0,-30.0,4154.0,558.0,4708.0,-1474.0,-659.0,-1118.0,-294.0,-371.0,-1905.0,0.687014,0.148611,0.711183,14104.0,1718.0,14918.0,-146.0,-1636.0,-670.0
2903.0,2807.0,2891.0,3149.0,3047.0,-0.003357,-0.001648,0.330017,0.040222,5621.0,-19862.0,-30859.0,-5312.0,-2456.0,-7512.0,-5329.0,-2673.0,-6633.0,606.0,-455.0,629.0,0.002083,0.026559,-0.107285,19796.0,2324.0,16080.0,800.0,-411.0,-432.0
2909.0,2815.0,2895.0,3139.0,3035.0,0.919006,0.074341,-0.384521,-0.045288,51.0,13.0,-15.0,6898.0,1176.0,6709.0,1163.0,-228.0,1029.0,74.0,-492.0,1488.0,0.700022,0.171468,0.69324,14724.0,5110.0,15564.0,1181.0,312.0,-326.0
2910.0,2815.0,2895.0,3147.0,3051.0,0.920349,0.089783,-0.378052,-0.044189,60.0,22.0,-20.0,5542.0,1473.0,6773.0,-93.0,-154.0,1054.0,-809.0,-276.0,641.0,0.687944,0.198675,0.698011,7060.0,1546.0,14482.0,1378.0,526.0,-447.0
2933.0,2829.0,2906.0,3147.0,3051.0,0.920654,0.098206,-0.375427,-0.04187,79.0,11.0,-9.0,4830.0,1152.0,6980.0,-765.0,-586.0,1255.0,-1426.0,-644.0,230.0,0.683054,0.212265,0.698767,5120.0,854.0,15550.0,1823.0,253.0,-197.0
2938.0,2825.0,2895.0,3143.0,3058.0,0.919495,0.116272,-0.374268,-0.03064,79.0,-27.0,31.0,2716.0,1776.0,6726.0,-2863.0,-163.0,1050.0,-2780.0,51.0,-1261.0,0.681149,0.236758,0.692814,3546.0,9848.0,6270.0,1821.0,-611.0,723.0
2941.0,2817.0,2883.0,3151.0,3057.0,0.916382,0.121948,-0.380432,-0.025452,45.0,-56.0,37.0,3767.0,2587.0,6737.0,-1893.0,597.0,1159.0,-2185.0,605.0,-374.0,0.691035,0.242868,0.680803,15794.0,9978.0,13300.0,1051.0,-1260.0,858.0
2918.0,2815.0,2893.0,3143.0,3055.0,0.912476,0.123108,-0.389648,-0.018799,-3.0,-10.0,23.0,6244.0,3006.0,5863.0,456.0,1045.0,407.0,-38.0,867.0,843.0,0.706461,0.239316,0.665984,17938.0,4126.0,9132.0,-50.0,-212.0,528.0
2927.0,2819.0,2895.0,3131.0,3055.0,0.912415,0.121948,-0.390198,-0.016602,-1.0,10.0,15.0,6286.0,2367.0,5260.0,486.0,437.0,-193.0,447.0,403.0,318.0,0.707995,0.23549,0.66565,11424.0,218.0,7170.0,-16.0,247.0,366.0
2933.0,2827.0,2896.0,3167.0,3025.0,0.912354,0.122559,-0.390564,-0.009094,31.0,-14.0,33.0,4429.0,1067.0,4355.0,-1390.0,-823.0,-1091.0,-120.0,-405.0,-1902.0,0.710436,0.230737,0.664911,1690.0,-1036.0,6596.0,720.0,-303.0,763.0
2938.0,2837.0,2891.0,3151.0,3059.0,0.910156,0.124146,-0.395142,-0.002075,40.0,-49.0,56.0,3986.0,1226.0,4185.0,-1902.0,-638.0,-1195.0,-387.0,-156.0,-2297.0,0.718766,0.227624,0.65684,7430.0,5054.0,7932.0,936.0,-1101.0,1294.0
2917.0,2827.0,2901.0,3147.0,3051.0,0.904419,0.126099,-0.407349,0.01062,18.0,-31.0,44.0,5641.0,1858.0,4284.0,-417.0,60.0,-928.0,395.0,312.0,-885.0,0.739506,0.21944,0.636253,15992.0,3162.0,7770.0,417.0,-704.0,1008.0
2931.0,2839.0,2898.0,3119.0,3047.0,0.9021,0.126343,-0.41217,0.018066,14.0,1.0,14.0,6635.0,1511.0,4177.0,505.0,-234.0,-969.0,1081.0,-27.0,-280.0,0.748203,0.213055,0.628263,16156.0,3220.0,8374.0,333.0,32.0,337.0
2913.0,2831.0,2881.0,3147.0,3047.0,0.902344,0.127319,-0.411255,0.018738,5.0,23.0,-7.0,7325.0,1812.0,4221.0,1205.0,55.0,-933.0,1476.0,196.0,324.0,0.746958,0.21436,0.629235,18976.0,5942.0,8734.0,120.0,528.0,-149.0
2915.0,2832.0,2907.0,3149.0,3043.0,0.907166,0.127747,-0.400696,0.012512,-14.0,59.0,-36.0,6830.0,981.0,3867.0,848.0,-835.0,-1426.0,1711.0,-530.0,-487.0,0.730192,0.221747,0.64623,8248.0,-3120.0,6134.0,-320.0,1357.0,-819.0
2927.0,2834.0,2887.0,3169.0,3056.0,0.909729,0.126892,-0.395142,0.010864,-5.0,41.0,-18.0,5410.0,458.0,3699.0,-502.0,-1362.0,-1670.0,1014.0,-877.0,-1759.0,0.721701,0.222289,0.655486,1538.0,-1194.0,6570.0,-109.0,951.0,-403.0
2909.0,2832.0,2880.0,3143.0,3063.0,0.910095,0.125977,-0.394531,0.010742,-3.0,-36.0,9.0,3310.0,568.0,3811.0,-2595.0,-1240.0,-1570.0,-515.0,-619.0,-3175.0,0.720829,0.220825,0.656864,2778.0,1404.0,7828.0,-50.0,-807.0,228.0
2943.0,2823.0,2905.0,3155.0,3071.0,0.907471,0.124817,-0.401001,0.011536,-2.0,-72.0,19.0,3030.0,496.0,3831.0,-2955.0,-1283.0,-1471.0,-782.0,-661.0,-3390.0,0.730673,0.217284,0.647255,5074.0,420.0,7734.0,-33.0,-1633.0,441.0
2946.0,2823.0,2887.0,3134.0,3053.0,0.897095,0.123657,-0.423828,0.014099,15.0,-110.0,13.0,4484.0,105.0,3970.0,-1773.0,-1614.0,-1027.0,-147.0,-1182.0,-2319.0,0.763915,0.209913,0.610056,16362.0,-1590.0,9236.0,358.0,-2502.0,320.0
2925.0,2827.0,2896.0,3159.0,3047.0,0.88562,0.130981,-0.445251,0.014404,41.0,-89.0,-20.0,5968.0,993.0,4690.0,-523.0,-802.0,27.0,-222.0,-733.0,-574.0,0.792421,0.219173,0.569125,15970.0,8584.0,12686.0,949.0,-2021.0,-437.0
2911.0,2834.0,2894.0,3135.0,3051.0,0.881348,0.137207,-0.451965,0.01062,24.0,-65.0,-39.0,6675.0,2213.0,5466.0,124.0,310.0,929.0,-708.0,51.0,685.0,0.799591,0.232254,0.553788,17336.0,11544.0,15828.0,570.0,-1484.0,-892.0
2907.0,2815.0,2879.0,3119.0,3033.0,0.879517,0.142639,-0.453918,-0.000488,-14.0,9.0,-36.0,7844.0,2912.0,5325.0,1304.0,852.0,842.0,-15.0,436.0,1715.0,0.798318,0.25135,0.547162,19518.0,5910.0,7332.0,-305.0,213.0,-814.0
2891.0,2795.0,2887.0,3107.0,3007.0,0.881226,0.142334,-0.450684,-0.002258,-15.0,48.0,-8.0,8146.0,3230.0,4691.0,1644.0,1158.0,159.0,705.0,853.0,1685.0,0.793665,0.252892,0.553189,17182.0,10194.0,6400.0,-331.0,1121.0,-172.0
2871.0,2781.0,2831.0,3069.0,3011.0,0.893555,0.133423,-0.42865,-0.005066,-87.0,127.0,5.0,7157.0,4511.0,3767.0,892.0,2522.0,-1122.0,1159.0,2584.0,624.0,0.764692,0.242784,0.596923,7994.0,8188.0,3902.0,-1972.0,2929.0,128.0
2870.0,2767.0,2818.0,3063.0,2992.0,0.901794,0.122009,-0.414429,-0.008362,-117.0,129.0,8.0,5597.0,3933.0,3591.0,-509.0,2073.0,-1542.0,643.0,2398.0,-875.0,0.745419,0.226985,0.626666,1410.0,4610.0,6700.0,-2669.0,2961.0,205.0
2876.0,2767.0,2806.0,3067.0,2975.0,0.913025,0.087463,-0.398071,-0.015625,-136.0,15.0,30.0,5064.0,1201.0,4999.0,-868.0,-209.0,-471.0,-240.0,-51.0,-979.0,0.724165,0.172152,0.667748,15190.0,-10730.0,11586.0,-3111.0,352.0,700.0
2869.0,2769.0,2807.0,3071.0,2987.0,0.914185,0.07312,-0.398376,-0.014099,-64.0,7.0,37.0,5499.0,-607.0,4661.0,-450.0,-1794.0,-843.0,367.0,-1633.0,-1153.0,0.726317,0.144924,0.671882,13122.0,-9908.0,7764.0,-1462.0,176.0,865.0
2859.0,2765.0,2803.0,3062.0,2995.0,0.9151,0.069885,-0.397034,-0.007324,28.0,-1.0,10.0,5429.0,-499.0,5142.0,-515.0,-1594.0,-387.0,-3.0,-1495.0,-848.0,0.725627,0.13372,0.674942,10604.0,1258.0,12736.0,642.0,-17.0,232.0
2865.0,2773.0,2813.0,3063.0,3003.0,0.914673,0.073853,-0.397278,-0.00531,39.0,-7.0,0.0,5381.0,186.0,5483.0,-566.0,-955.0,-33.0,-316.0,-901.0,-566.0,0.725974,0.139321,0.673371,10380.0,5156.0,12900.0,912.0,-154.0,8.0
2864.0,2769.0,2823.0,3053.0,2999.0,0.913879,0.083801,-0.397095,-0.004883,23.0,-6.0,-11.0,5796.0,1733.0,6312.0,-142.0,446.0,819.0,-717.0,328.0,516.0,0.724975,0.157046,0.670493,13712.0,6326.0,14582.0,534.0,-115.0,-234.0
2869.0,2762.0,2803.0,3063.0,2991.0,0.913574,0.086182,-0.397278,-0.005249,9.0,-6.0,-5.0,6021.0,2053.0,6384.0,81.0,728.0,900.0,-641.0,572.0,778.0,0.724981,0.161637,0.669388,13260.0,5830.0,12764.0,223.0,-117.0,-101.0
2880.0,2771.0,2811.0,3071.0,2991.0,0.912598,0.085815,-0.399658,-0.006104,-14.0,-17.0,5.0,6047.0,2156.0,5933.0,79.0,832.0,478.0,-343.0,740.0,510.0,0.728407,0.161509,0.665781,12398.0,3050.0,10122.0,-316.0,-384.0,120.0
2869.0,2769.0,2821.0,3070.0,3003.0,0.911621,0.083557,-0.402344,-0.005981,-16.0,-22.0,11.0,6085.0,1840.0,5602.0,83.0,552.0,177.0,-104.0,511.0,264.0,0.732571,0.157158,0.662226,12284.0,1798.0,9228.0,-360.0,-499.0,270.0
2864.0,2763.0,2819.0,3088.0,3005.0,0.909546,0.07959,-0.407837,-0.004578,-10.0,-18.0,10.0,6232.0,1542.0,5175.0,160.0,325.0,-187.0,227.0,335.0,44.0,0.741164,0.148515,0.654629,14104.0,2372.0,9906.0,-220.0,-409.0,241.0
2867.0,2762.0,2823.0,3071.0,3003.0,0.909058,0.078491,-0.40918,-0.004456,-8.0,-4.0,2.0,6534.0,1511.0,5151.0,445.0,312.0,-196.0,424.0,303.0,248.0,0.743236,0.146352,0.652817,14684.0,2940.0,10092.0,-173.0,-83.0,65.0
2865.0,2759.0,2815.0,3071.0,2987.0,0.909973,0.077637,-0.407166,-0.006775,-9.0,16.0,-14.0,6431.0,1265.0,4828.0,369.0,62.0,-548.0,650.0,107.0,-77.0,0.739967,0.146812,0.656286,12150.0,1202.0,8602.0,-194.0,380.0,-305.0
2869.0,2770.0,2818.0,3088.0,3002.0,0.910828,0.077271,-0.405334,-0.008423,-8.0,19.0,-14.0,6427.0,991.0,4700.0,388.0,-218.0,-701.0,789.0,-151.0,-208.0,0.737078,0.147588,0.659411,13166.0,286.0,8778.0,-169.0,446.0,-315.0
2869.0,2766.0,2815.0,3071.0,3011.0,0.912964,0.076294,-0.400635,-0.009521,-3.0,27.0,-4.0,6374.0,618.0,4614.0,393.0,-585.0,-852.0,916.0,-496.0,-367.0,0.730077,0.146937,0.667265,11896.0,594.0,8992.0,-48.0,637.0,-74.0
2865.0,2766.0,2807.0,3071.0,2993.0,0.914307,0.075989,-0.397705,-0.009094,1.0,29.0,1.0,6077.0,418.0,4469.0,130.0,-779.0,-1036.0,877.0,-643.0,-715.0,0.725867,0.146188,0.672096,10102.0,-474.0,7912.0,24.0,667.0,23.0
2867.0,2779.0,2815.0,3071.0,2989.0,0.916077,0.077209,-0.393433,-0.007019,9.0,12.0,2.0,5242.0,811.0,4412.0,-654.0,-393.0,-1146.0,394.0,-184.0,-1306.0,0.719745,0.146983,0.678495,8462.0,4032.0,9570.0,228.0,276.0,66.0
2870.0,2768.0,2841.0,3069.0,3007.0,0.916321,0.078308,-0.3927,-0.006836,3.0,1.0,-1.0,5130.0,1180.0,4679.0,-756.0,-39.0,-886.0,117.0,139.0,-1150.0,0.718608,0.14888,0.679345,9996.0,4448.0,11112.0,79.0,42.0,-1.0
2869.0,2775.0,2811.0,3095.0,3007.0,0.916565,0.077698,-0.392151,-0.008606,-14.0,1.0,-5.0,5489.0,1595.0,5315.0,-388.0,372.0,-258.0,-99.0,432.0,-398.0,0.717526,0.14918,0.680346,12494.0,3766.0,12434.0,-304.0,43.0,-109.0
2875.0,2771.0,2819.0,3071.0,3019.0,0.917053,0.076294,-0.391296,-0.010132,-18.0,8.0,-7.0,5694.0,1583.0,5516.0,-172.0,371.0,-72.0,-82.0,389.0,-117.0,0.716133,0.14786,0.682156,12512.0,2924.0,12060.0,-410.0,193.0,-149.0
2875.0,2775.0,2831.0,3071.0,3003.0,0.918823,0.072693,-0.387695,-0.013062,-18.0,17.0,-7.0,5811.0,1243.0,5569.0,-9.0,65.0,-73.0,43.0,74.0,-47.0,0.710548,0.143712,0.688815,11256.0,1150.0,10784.0,-395.0,412.0,-142.0
2883.0,2770.0,2831.0,3071.0,3017.0,0.919739,0.071167,-0.385742,-0.013977,-13.0,16.0,-4.0,5630.0,1000.0,5449.0,-166.0,-160.0,-221.0,45.0,-118.0,-293.0,0.707575,0.141693,0.692253,9956.0,450.0,10032.0,-282.0,368.0,-90.0
2867.0,2771.0,2823.0,3071.0,2999.0,0.92041,0.070007,-0.384338,-0.013672,4.0,-3.0,3.0,5219.0,704.0,5350.0,-561.0,-437.0,-341.0,-140.0,-347.0,-693.0,0.705584,0.13938,0.694725,9900.0,1320.0,11212.0,100.0,-61.0,74.0
2874.0,2767.0,2831.0,3071.0,3007.0,0.920044,0.070496,-0.385132,-0.012817,8.0,-10.0,5.0,5256.0,848.0,5542.0,-534.0,-295.0,-137.0,-268.0,-233.0,-513.0,0.706869,0.139591,0.693349,10924.0,2884.0,12386.0,189.0,-222.0,120.0
2875.0,2771.0,2819.0,3071.0,2999.0,0.919006,0.071716,-0.387512,-0.011902,1.0,-13.0,2.0,5495.0,1321.0,5908.0,-325.0,165.0,260.0,-418.0,156.0,-28.0,0.710545,0.14104,0.689405,11778.0,3700.0,12612.0,43.0,-296.0,67.0
2870.0,2771.0,2823.0,3071.0,3007.0,0.918457,0.071655,-0.388672,-0.011963,-4.0,-12.0,1.0,5608.0,1426.0,5967.0,-226.0,271.0,334.0,-405.0,244.0,106.0,0.712242,0.140924,0.687506,11834.0,3336.0,12156.0,-70.0,-264.0,40.0
2875.0,2768.0,2822.0,3071.0,2995.0,0.917664,0.07019,-0.390869,-0.012573,-8.0,-11.0,1.0,5639.0,1294.0,5776.0,-223.0,158.0,168.0,-280.0,153.0,-22.0,0.715608,0.138651,0.684559,11146.0,1852.0,10656.0,-169.0,-234.0,31.0
2879.0,2768.0,2815.0,3089.0,3002.0,0.917175,0.069275,-0.39209,-0.012756,-7.0,-12.0,1.0,5605.0,1188.0,5642.0,-272.0,65.0,48.0,-224.0,79.0,-153.0,0.717463,0.137078,0.68284,11000.0,1798.0,10510.0,-149.0,-265.0,44.0
2863.0,2771.0,2819.0,3071.0,2991.0,0.916016,0.067688,-0.395142,-0.012939,-5.0,-15.0,2.0,5571.0,1011.0,5448.0,-344.0,-88.0,-110.0,-154.0,-48.0,-334.0,0.72216,0.134232,0.678533,11114.0,1486.0,10408.0,-103.0,-328.0,62.0
2879.0,2775.0,2819.0,3071.0,3004.0,0.915344,0.066956,-0.396851,-0.012756,-4.0,-16.0,4.0,5593.0,962.0,5401.0,-344.0,-125.0,-137.0,-132.0,-82.0,-358.0,0.724802,0.1327,0.676044,11370.0,1730.0,10600.0,-73.0,-358.0,93.0
2875.0,2775.0,2831.0,3088.0,2999.0,0.914062,0.065918,-0.399963,-0.012146,-2.0,-11.0,4.0,5757.0,991.0,5382.0,-219.0,-75.0,-117.0,-60.0,-44.0,-248.0,0.729582,0.130222,0.671342,12054.0,2078.0,10728.0,-44.0,-247.0,95.0
2869.0,2768.0,2821.0,3071.0,2999.0,0.913635,0.065613,-0.40094,-0.011902,-2.0,-7.0,2.0,5786.0,992.0,5348.0,-202.0,-68.0,-139.0,-32.0,-37.0,-249.0,0.731064,0.129436,0.669813,11576.0,1942.0,10386.0,-29.0,-156.0,56.0
2877.0,2773.0,2832.0,3087.0,3007.0,0.913147,0.065491,-0.402039,-0.011841,0.0,-5.0,-1.0,5697.0,1009.0,5235.0,-305.0,-48.0,-237.0,-30.0,1.0,-387.0,0.73269,0.129126,0.668054,11160.0,2294.0,10272.0,18.0,-111.0,-5.0
2873.0,2766.0,2822.0,3089.0,3007.0,0.912903,0.065674,-0.402588,-0.011963,0.0,-6.0,-2.0,5685.0,1046.0,5213.0,-323.0,-15.0,-252.0,-32.0,37.0,-406.0,0.733476,0.12954,0.667145,11312.0,2250.0,10308.0,3.0,-120.0,-23.0
2881.0,2775.0,2819.0,3071.0,2999.0,0.912354,0.065613,-0.403809,-0.012329,-1.0,-6.0,-1.0,5701.0,982.0,5134.0,-321.0,-80.0,-315.0,18.0,-20.0,-455.0,0.735214,0.129681,0.665174,11478.0,1614.0,9978.0,-18.0,-117.0,-7.0
2875.0,2775.0,2839.0,3089.0,3007.0,0.912109,0.06543,-0.40448,-0.012268,-1.0,-6.0,0.0,5711.0,951.0,5098.0,-320.0,-108.0,-343.0,41.0,-45.0,-477.0,0.736255,0.129282,0.664209,11520.0,1730.0,10032.0,-3.0,-116.0,13.0
2869.0,2769.0,2827.0,3071.0,3005.0,0.911621,0.065369,-0.405579,-0.012024,0.0,-4.0,1.0,5769.0,974.0,5093.0,-275.0,-82.0,-333.0,64.0,-24.0,-434.0,0.737896,0.128936,0.662431,11820.0,2186.0,10280.0,15.0,-77.0,31.0
2871.0,2775.0,2834.0,3071.0,2993.0,0.911499,0.065369,-0.405823,-0.011902,0.0,-2.0,0.0,5825.0,1016.0,5128.0,-222.0,-39.0,-295.0,71.0,10.0,-364.0,0.738258,0.128827,0.662007,11960.0,2288.0,10452.0,1.0,-28.0,18.0
2878.0,2773.0,2831.0,3087.0,2995.0,0.911621,0.065186,-0.40564,-0.012085,-3.0,1.0,-1.0,5788.0,1052.0,5102.0,-257.0,-1.0,-324.0,67.0,53.0,-404.0,0.738004,0.128653,0.662406,11226.0,1996.0,9932.0,-53.0,34.0,-13.0
2875.0,2773.0,2831.0,3089.0,2997.0,0.911621,0.064941,-0.40564,-0.012268,-3.0,-1.0,-1.0,5768.0,1020.0,5091.0,-277.0,-31.0,-335.0,63.0,26.0,-430.0,0.737986,0.128357,0.662443,11528.0,1828.0,10210.0,-57.0,-3.0,-9.0
2867.0,2770.0,2843.0,3091.0,2995.0,0.91156,0.064514,-0.405823,-0.012268,-1.0,-1.0,0.0,5802.0,977.0,5123.0,-245.0,-68.0,-302.0,61.0,-16.0,-389.0,0.738281,0.127574,0.662238,11614.0,2024.0,10348.0,-3.0,-10.0,18.0
2879.0,2769.0,2831.0,3099.0,3007.0,0.91156,0.064575,-0.405884,-0.012146,0.0,-1.0,0.0,5811.0,975.0,5151.0,-238.0,-70.0,-273.0,45.0,-22.0,-365.0,0.738406,0.127588,0.662178,11708.0,1896.0,10466.0,14.0,-14.0,11.0
2876.0,2779.0,2806.0,3088.0,3011.0,0.911499,0.064758,-0.406006,-0.011963,1.0,-1.0,0.0,5855.0,980.0,5191.0,-195.0,-66.0,-231.0,42.0,-25.0,-305.0,0.738598,0.127768,0.661939,11844.0,1986.0,10468.0,30.0,-4.0,15.0
2879.0,2775.0,2833.0,3088.0,3003.0,0.911438,0.064819,-0.406006,-0.01178,1.0,0.0,0.0,5884.0,991.0,5212.0,-166.0,-55.0,-209.0,45.0,-19.0,-267.0,0.738571,0.127723,0.661816,11964.0,2062.0,10538.0,32.0,9.0,21.0
2875.0,2775.0,2841.0,3071.0,2999.0,0.91156,0.065063,-0.405762,-0.011353,1.0,1.0,1.0,5839.0,1023.0,5183.0,-208.0,-24.0,-241.0,39.0,17.0,-316.0,0.738275,0.127831,0.662195,11326.0,2234.0,10202.0,29.0,36.0,24.0
6230.0,-0.038574,-3.0,-5.0,-1.0,5522.0,1079.0,5628.0,-257.0,-92.0,-57.0,-140.0,-55.0,-234.0,0.705523,0.14305,0.693992,11038.0,2124.0,11034.0,-56.0,-112.0,-17.0,,,,,,,
2879.0,2787.0,2857.0,3099.0,3007.0,0.919128,0.061035,-0.387207,-0.039001,-3.0,-5.0,-1.0,5524.0,1085.0,5533.0,-267.0,-81.0,-141.0,-87.0,-36.0,-297.0,0.707025,0.142402,0.692664,11026.0,2210.0,10752.0,-53.0,-96.0,-15.0
2875.0,2789.0,2831.0,3097.0,3019.0,0.918945,0.060791,-0.387634,-0.039185,-3.0,-4.0,-1.0,5522.0,1088.0,5488.0,-275.0,-76.0,-181.0,-63.0,-27.0,-330.0,0.707665,0.142106,0.69204,11030.0,2202.0,10714.0,-50.0,-86.0,-12.0
2879.0,2787.0,2859.0,3091.0,3023.0,0.91864,0.060364,-0.388367,-0.03949,-2.0,-3.0,-1.0,5509.0,1129.0,5420.0,-297.0,-30.0,-240.0,-34.0,25.0,-380.0,0.708771,0.141578,0.690987,11006.0,2422.0,10686.0,-45.0,-67.0,-6.0
2879.0,2788.0,2846.0,3095.0,3007.0,0.918579,0.060181,-0.388611,-0.039673,-2.0,-3.0,-1.0,5506.0,1151.0,5398.0,-303.0,-7.0,-260.0,-23.0,50.0,-395.0,0.709165,0.141396,0.690721,11018.0,2426.0,10682.0,-44.0,-60.0,-2.0
2878.0,2791.0,2846.0,3107.0,3007.0,0.918335,0.059875,-0.389099,-0.039856,-2.0,-2.0,0.0,5515.0,1163.0,5365.0,-300.0,8.0,-287.0,-1.0,66.0,-409.0,0.709874,0.140987,0.689944,11064.0,2366.0,10644.0,-39.0,-42.0,5.0
2878.0,2793.0,2833.0,3095.0,2999.0,0.918274,0.059692,-0.389282,-0.039917,-2.0,-2.0,0.0,5518.0,1154.0,5344.0,-299.0,1.0,-306.0,12.0,60.0,-423.0,0.71017,0.140706,0.689717,11058.0,2234.0,10566.0,-37.0,-31.0,6.0
2878.0,2783.0,2847.0,3103.0,3015.0,0.918152,0.059387,-0.389648,-0.039917,-1.0,-2.0,0.0,5508.0,1124.0,5305.0,-314.0,-24.0,-341.0,27.0,40.0,-461.0,0.710772,0.14016,0.689243,11088.0,2182.0,10534.0,-8.0,-28.0,14.0
2881.0,2791.0,2834.0,3095.0,3019.0,0.918091,0.059387,-0.389771,-0.039856,0.0,-1.0,0.0,5528.0,1127.0,5310.0,-296.0,-20.0,-334.0,34.0,41.0,-443.0,0.710956,0.140115,0.689031,11204.0,2302.0,10704.0,6.0,-22.0,16.0
2883.0,2793.0,2847.0,3095.0,3011.0,0.91803,0.059448,-0.389954,-0.039673,0.0,-1.0,0.0,5555.0,1143.0,5331.0,-271.0,-4.0,-311.0,36.0,52.0,-407.0,0.711261,0.140092,0.688755,11206.0,2324.0,10786.0,2.0,-3.0,19.0
2875.0,2786.0,2841.0,3099.0,3007.0,0.91803,0.059387,-0.389954,-0.039612,-1.0,0.0,1.0,5568.0,1149.0,5347.0,-258.0,2.0,-295.0,33.0,55.0,-386.0,0.711273,0.139932,0.688757,11192.0,2312.0,10810.0,-10.0,4.0,23.0
